phone,email,shortcode,user_id,name,platform
false,false,uw78QFuOoTzP,Tr4nXTWp5zGI,false,name
true,false,5qkrCDMf9KeD,YWXYQJGbGtmT,false,name
false,false,Rx0xNaZzzQne,WRIj1N2U6UBd,false,
false,false,zkXSn9NUGXRI,e3DOQfHAcyhG,false,
false,false,ERyCGZNYaOEU,KCzY9Ra0kQxi,false,
false,false,S1EhAobtiQ4Y,ER5Kq9vW00qt,false,
false,false,YTXdUhJ2BELE,4xdxta6nImuA,true,name
false,false,ksC4Nh3dSBvT,i5PBYhf4QFOn,false,
true,true,hF4hd4ewdRlg,JDigz0ooC9hn,true,name
false,false,ve2BvL1POHyH,4oyUrc9e9rnN,false,
false,false,Xq0OzPfeM7SG,zCfOXHL50iXq,false,
false,false,kHsR37Yjc0yZ,sjxFhrTxoJVm,false,
false,true,G8IYHxv5D6kw,d8SSKXESDA1q,true,name
false,false,q4qgYi2zIisf,YK4jfDWvWUUV,false,
false,true,xbPjJQld7Ui9,eLfd0b3YW1Kb,true,name
false,true,g7O3RFq2duut,mnTli0yv2QJG,true,name
false,false,8GxAfw2ghj41,8FN8l3XSqbXf,false,
false,false,gdPc5ZTQYn6x,6bO8jzVE7U1u,false,
false,false,DIitKus36lNR,9ySYMZXLmXGk,true,x
false,true,NeO8hEZB4uW4,Qi46ImzKg0RH,true,name
false,false,pt1SZc3nNdNp,Z3Wp99uAXH4v,false,
false,false,4Q0Gjra6bqb9,hbPwhvH5dNet,false,
false,true,pHGIiLepmi6a,JcPGU7Tr5EZf,true,name
false,false,qBynsGRN6wFd,N77jtWl0uKVY,false,
true,false,8vrA70V4Wp2L,ALbM1tNv3ZV4,true,name
false,false,iogy8wS6G8rw,y1F1qe7jMdJE,false,
false,false,gNPyZMUTUsDQ,46lKJN5phTkt,false,
false,false,VQEZxA5ncC0R,Pia6qBAgm3jZ,false,
false,true,6zgf1TiLDaTN,xTmp50lQrfbk,true,name
false,false,GD0wKfYG86fB,b0kSLH2kJlf9,false,
false,false,qxGZ9OSKyJBI,J1ewauAjHKOL,false,
false,true,yLigQ2WTBPyp,CQUxEj68z9J9,true,name
false,false,oGWZjzo81k0q,cUxEMDw03ZMn,false,
true,true,j0QxRnFc66rm,ld1eUrob4Rev,true,name
false,false,AMF95HRT1M2B,IMro29eCR9ZD,false,
false,false,0AS77xyvtEob,V9cwrKJDoECg,false,
false,false,xYjJk5WmHaQC,3Ki3oNN42MVt,false,
false,true,HYU6pwIL6wck,G8sVCXkOAgYJ,false,
false,true,uOHaVifeZDAJ,gPtTx71CnrGz,true,name
false,false,Rdto648jGUD2,WmXHBfRtUdw3,false,
false,true,6vhbkkcexyC5,ZaKAEQonTc9w,true,name
false,true,mEyUWHU7NYVf,eCH5HvKAWgyw,true,name
false,false,hlzGvuUwSUKc,d4lUaXw2fzty,false,
false,true,9pUAssdQHiRV,VUrtV944VGGi,true,instagram
false,false,qSBjOq3d6dwU,m4cViogg6DRf,false,
false,false,ReZ6BWhQGhGf,vJMrEl2i1fHi,false,
true,true,q05ZQ90lnwMT,QAlCOYTOra7S,true,name
false,true,98lmE96kLfhI,QNEP0pGxAFsa,true,name
false,true,D5Qs0nMSzve9,zYp6Pvbha4gs,false,name
false,false,cTPEtt7EeCdY,XbhweGNb8a70,false,
false,false,tVDWsWkzwPXl,xTrvOVosErRn,false,
false,true,z68RXyFp70Hs,UvGryIs3mtN7,true,name
false,false,edjWW5nXv7bH,tzXfbZztgJ5c,false,name
false,false,fzBOyPWT6Dyq,tkUoVWnb57eb,false,
false,false,nxowj7o0rUTQ,auZ7mM9SQnsH,false,
false,false,l1DEzNuvIDU7,jvl9OHG99Eoj,false,
false,false,h7PovggbVnRl,wCspMBK2ajXs,false,
false,true,bNU8F7CwgxbM,MhdaMbs1A5vK,true,youtube
true,true,ug2vjbTNtcHU,nDPZHQMlWmqE,true,name
false,false,nF4a7NKEeXeR,i74W8sSu2int,true,instagram
false,false,mN5vk0yEEOaA,4qkOBhA9FnSi,false,
false,false,VOocvStvEHjD,4Szay0aAgg6Z,false,
false,true,tzlXdrLDjJMQ,3eoESvYxy51Y,true,instagram
false,false,IIHdJ4p7Egmc,A1G8U6jNJYzX,false,
false,false,f8Qc5StVuNP4,Oxh3G7bhEUVC,false,
false,false,4CJbRhlkzYRJ,ImvLyns4E8k5,false,
true,true,Q0gLnYwwDQp0,le14r9ao8asJ,false,name
false,true,4VPYzOIsV8mX,ZXWPdPc0wJVd,true,name
false,true,lVeC9htcDKOV,ogq0TJTdY4fE,true,instagram
false,false,wODWfx0QpAhx,H1pJZjCypxRn,false,
false,false,ClTmzm85EWWV,fzkBDgp6g8r0,false,
false,false,Zifx8oMaCfhV,uZuzzoi1bdFY,false,
false,true,gUMhe2me5mMy,cxqDYdNACl9R,true,name
false,false,GtCGXtl4pd5d,csXOaZXQtmzo,false,
false,true,2UjxbhjAjDWz,JeANVF6xJpQl,true,name
false,false,6fHCKG2ZESj3,Atg9nnjHMM2U,false,
false,false,vI5WcVOoHjdr,ObtTSzbsHKuF,false,
false,false,f3Dtj4xrl8gf,eKpnCZ4Wzhbh,false,
false,false,cQYBMMLUrlMn,OdYPRXFPRp5o,false,
false,false,CBTL3qhv1eGC,kMz0TjEdPYce,false,
false,true,IJAJGYoJ3bCm,2nR7VgkYAHFv,true,name
false,false,cvCI7ywmYm50,XTX0aKbKOAsQ,false,
false,true,0VkuPuFYOvEl,6zvtSLs2aIFf,false,name
false,false,Bu5aIhychwP9,4QDMVTbuM3Sd,false,
false,true,e1HsMd12NtCq,vscd6bMKCRUt,true,name
false,false,x4ofx4rPv517,4MW0p1WHf4Tq,false,
false,false,qCUjfNdWIv3n,4CpyOyghMpsa,false,
true,false,KOWMo7rkqFSf,mrwJ6jaf4NRG,true,name
false,true,a4PDbQZ5KWZm,n9QZFbDP7s51,true,name
false,true,Ah2CmEpUGceN,Rx28bB1pcGMo,false,name
false,true,NRnGlvSdbpn5,0rSST50Lic4k,true,name
false,false,Uko9cQnVb9iL,uHHNvCx5rwiu,false,
false,false,oXg2YjbL27Xo,lgSK3RYdUKHg,false,
false,false,NoRC7k0Ox4UZ,FcbXhR4VB0yS,false,
false,true,4pQe1YcWbW27,QwRiV5jGPM5E,true,name
false,true,7v7QuRgofIO9,K41R42kAo0Cc,true,name
false,false,wizCSNlPZukw,RNDfM0HM9umo,false,
true,true,rgMUUZBxssgW,9afCgN4oPu2p,true,name
true,true,I22iSo1UNsDq,zzZDw8invJmK,true,instagram
false,false,Cs5ifGEtyQwQ,T0CZIkgm4y8F,false,
false,false,dZ34oTmgKDej,FXcKC9NBhdNn,true,name
false,false,MUP5Q1CcwUbP,9b77R5XmHkoq,false,
false,true,1fyirfnfOtPu,PjdnuFYxnLGO,true,name
false,false,zgFINicmmqWR,atBsOzE2sMa7,false,
false,false,mB8TVm0fEKh2,z9CklEfmQWXo,false,
false,false,n7XeTcYFsxH5,vJhX4Ah9nYOT,false,
false,false,Q7opzuak9TTh,t5cLv41DqFe2,false,
false,false,AMgfzfaIt1HX,CcBkJxUUW9jO,false,
false,true,v5X4DE6ENpKV,HAnwLhhFEp76,true,name
false,false,SvJAE6nmAIIa,VUqmFmDzXTtX,false,
false,false,0PQ78IL8pTjr,NKM4XifrpTDD,false,
false,true,y2AtdsiStVpw,F6QICV0bX5Il,true,name
false,false,kkQz6VOKoBlf,JBrLi5LimOxr,false,
false,false,KtYVPoP1b49r,rs44Ro9HGBL4,false,
false,true,Ij8lvEIH2wqg,2zbFXgB3qOXR,true,name
false,false,Wjq9KtvLVqJ9,kMqCOMHLYbbr,true,name
false,false,icuxwWcKu6ur,QRupwxt6vGb1,false,
false,true,KiinlMobKq8T,ZMdjEEaGypRz,true,name
false,true,dGIXO7qvg427,VkZk6MLujpbc,true,name
false,true,F4ALuwLcAzyB,lxiqvge4IWNN,false,
false,false,spmQapBAo088,9TuhUefbnjMt,false,
false,false,g4S3Cgaepzt6,V8pgAvhmzLv5,false,name
false,true,TXDuTYvaVTot,YrUG316D9kpc,true,name
false,false,P4zpWzy14RF5,fqcTX58FpmXi,false,
false,false,ipHlzyTaocsD,7XBPEvv4H8xD,false,
false,false,WiLICqpdCTMH,B9Zbfmb6FIz2,false,
false,false,xLm8nYrgHTlA,aSBDbqxDVIBZ,false,
false,false,Wl3ZTj6UjVLs,9xdax0rs4PEH,false,
false,false,9FzJKX7KshKa,Uim3QyEHe7LL,false,
false,true,jWEJbMQeSeWf,VD5iC1fiy08x,true,name
false,false,l3AKiuu2tYbO,wfQjlsKQK3IP,false,
false,true,qplpjulfGE8m,N2TFOuqE3BVv,true,name
false,false,ftlD25zU4Xor,Y6wj5C0vF9wB,false,
false,true,e9vlX7iVkqNn,jk38alSmxw1J,true,name
false,true,wk3mvGHAb0pD,Q8I7Eue2zxwC,false,name
false,true,mKjCihPxHTnX,7LjRILdnQ2z5,false,name
false,false,URUe6aKEssbf,udHh1qHKK2dA,false,
false,false,U4LelBpKrz3T,1IrIQNqcEnSU,true,name
false,true,SR7dMtI76WJA,87XxNIw17oma,true,instagram
false,false,YzZNWyhksXYh,turx50bNck70,false,
false,false,Y9d7vLW9RssN,laYZBeBMSeJd,false,
false,true,dwrJFecvQhRB,QQZts8Mrkj7M,false,
false,true,v9r2ldcwSVFx,sqzs6w99xuKN,true,instagram
false,true,04elrzRLf3Kl,j942UaZbvnFI,true,name
false,false,Eb0jjm9Kp5kK,dAL5u3LwLdqF,false,
false,false,I8jh3hssQhTj,fWiq4abTLUW6,false,
false,false,edy6iTRqHFuh,uMmix31QBuBe,false,
false,true,n2QzDJnbXpRg,yPyQ6feMfGuj,true,name
false,true,1flWmLVIhgNm,7tlaEEi5Dps0,true,name
false,true,VVQNcgP87B74,UaTbhQKafnwB,true,name
false,false,g2Fg3tUgPm0z,6fTrWHUBTJLM,false,
false,false,cLrQX13izEY2,89gDghLIQJ1a,false,
false,false,dKi4zg9Ae5kY,Ydy6jp50TFKt,false,
false,false,k73FZDHfmU6v,kAntCPgi66j5,false,
false,false,VVpo8vIj1THC,vmgdzu8tvoC7,false,
true,false,jX0AOtDjTQl3,s432M5j8kt3x,false,
false,false,w3AmITOMRJde,s4IsYNh1hqrn,false,
false,false,ellHXLaZjmk5,VgrbvERUT9t1,false,
true,false,zkVJO5Mda0QS,m4oUX1yVjo55,true,name
false,true,6mXKlrwTIH43,jkRfvHs4RT72,true,name
false,false,jSs5j1zT1BF5,XOWzWRXDWtyT,false,
false,false,IxszovFtJzp5,ugGtKMs5O2B1,false,
false,true,EzGVrXqWqDnq,FDCSxF17Of7k,false,name
false,false,coQ2z6a95c1f,gRKZrvFMmsWQ,false,
false,false,lG16u6yUYFfx,MaXatXYXxqz9,false,
false,false,br8UbYt9v66r,zrUej5jPHhUG,false,
false,false,B2ENSMDLsOXG,Gh740qjcp116,false,
false,true,wesWcfLUZ7bV,75o0pLWoMRv5,true,name
false,true,C8p9CvsSykJh,35mizvHQgJt7,true,name
true,false,JPYUMTSMaojF,DE7gnkzy5IEC,true,name
false,false,DofZBRCvoFE0,dRmRfXoHlv85,false,
false,false,tnVrT2D6GzEj,jq5I5fu92eYh,false,
false,true,bJfFpj0B2fag,rxan6RpSMiBn,true,instagram
false,true,kbUQkXBUux70,ZJVMk3bNvF1f,true,name
false,false,43zwY73ISa2j,UEZPB4EXxrXd,true,name
false,true,qLAmX9GUDfVw,zWevufoGo6WP,true,name
false,true,W1xyU9Ti3zCu,nGu28efhT04J,true,name
false,false,N9v1gfzDfkzR,ynG05oECmFbg,false,
false,false,2IA3ec5t3zRj,oatxh4dezgqB,false,
false,true,XgVMIHqynRSx,jnFkVG2XsBZU,true,name
false,true,EbYWD3rxaQfE,DaVp3QV7kcEW,true,name
false,false,TjhNOgJaEuCa,LjA9MNiGQEcV,false,
false,false,G4sVysVYYXm5,7EJbRDUz28Hi,false,
false,false,BKQCs6TaPq1E,1kY11qenegMe,false,
false,true,QkbZMxnyRRvM,RnyrjE1vtd0c,false,name
false,false,HFN6cDmGC5IW,rsKeZUOVNBx1,false,
true,true,IK44PimmUrQm,ETIDz2g8iioa,true,name
false,false,ItWQDdt8ZSkb,hp43FDgJmDwR,false,
false,false,a7vWraK7CLfl,IuX5Q0I4TooA,false,
true,true,ljes7RCerILI,wZOnJAQWTDrf,true,name
false,true,AUYaKWUxQAaz,bySrI0c1yff2,false,
true,true,o0rWnZLXm5KI,r9uQXRrSCvXy,true,name
false,false,GumczFTxhOZP,OmivHOrXTavK,false,
false,false,f3iFbUc9EBDz,xUhcJD3Iaieq,false,
false,false,Eae1kgCmQ3YE,IwwR9qHt9fH9,false,
false,false,9GuNUzOfTWsT,llN4fSwV72Ox,false,name
false,false,s56dL2xqQicZ,F7RDEU28TY69,false,
true,false,NyzhyTkKjig3,3UMvfZgYGV35,false,
false,false,cChxS3sKK8Cu,scUPRoBZjjja,false,
false,true,btn54fChXhSP,zoJmtX77TNLv,true,instagram
false,false,2ewhEgGY42hv,UoiG8GWKtXCK,false,
false,false,aStNpR6pST42,tbLG0ZPBHsvr,false,
false,false,CujRQhdlMhKa,hUWsbX4gNF2T,false,
false,false,zLe4grHTDidu,l8uFe3QYVqbu,false,
false,false,XWnzXJQ7LyfH,7KrIqNFvWbek,false,
true,true,CwdBNSiaLCVC,mSdRfNgydgXM,true,name
true,false,kohaF78WyY0o,eoST7jo27svF,true,name
false,false,nGHODt9wbWuE,Keyt0ECU9E3x,false,
true,true,eKtvHvPJvyDW,a1wukDMfS2RN,true,name
false,false,0dh9zI50ZM0V,K83zrWKPiV8X,false,
false,true,oaGgnJbqclt9,dMemL9vol1kR,true,name
true,true,ME38fwRaDvOM,WrtNXfPVE3F5,true,name
false,false,Atm7kY3ZWV0i,ITxex9I5KzlJ,false,
true,true,MdbPIDOFUJrU,rgTjsWpMUUjf,true,name
false,false,8wO9wF4rBNvH,E7Gu3kQSSjct,false,
false,true,yrDVDaSF0E3f,Mm10jnwMMIXF,true,name
false,false,0vHPA0LsbxPN,FuCacjdWSNIT,false,
false,false,0GTSTgnJvhqb,5LnEs7RXgGI5,false,
false,false,xaHkFtzA5jUf,PovvYGR9fuTC,false,
false,true,yxlgI6lu2vX9,FJAj4M447mXm,false,name
false,false,R7faTxLYgXNf,TUZG7i6e0KDx,false,
false,true,QZxvIVUgfbyT,Q8m8qcFLDZRL,true,name
false,true,qN1T9ieKWBFW,0t3GDmu8wBbP,true,name
false,false,rJUpUKa25cDC,llPeROkiQBdT,false,
false,false,F67jzgKfYr1D,oT0EFHmncIr3,false,
false,true,M72SwpVsKqmt,rsA5P8qggMyp,true,x
false,false,yhvw1ap145cp,KreruM8lBzo1,false,
false,false,vwjYtcdWSgpv,2239Td58mqi2,false,
true,false,iUiO99JJgR5E,6mxJHDtpkSp0,true,name
false,false,JlIyEUZmv6My,IltRkuK0A0pw,false,
false,true,gbXeSY2b4Ax0,mLq9j9qKnsQs,true,name
false,false,78IcFT4hxpjb,8syJS04YaDSz,false,
false,false,dILnGxeXUAUV,AiFWRMDfrJ4j,false,
false,true,1EpeBCNxOVSx,vY5BGsEOxKXA,true,name
false,true,wFQFSJdPABo9,05O8En7f6nnr,true,name
true,true,5bKPC3WHILak,Cl8QZq5RVCwg,true,name
false,true,iDUMhn8sgO27,p0yfzfX5uLn8,true,name
false,true,q9rfAnl5z5Iv,yjwjdyeJo8eF,true,name
false,true,b5xYcUmZW6kK,NE2Al8SKb6eW,true,instagram
false,true,Au9OjNF6RP5Z,C1GX1YoTjiQf,true,name
false,false,4xgAOd5B2Vd8,nwLRyS95GXhv,false,
false,false,AryolRGBXfdw,oIqSMEBCxGQJ,false,
false,true,eLHYzRIcWdFb,8CgjkLKNZVwy,true,name
false,false,1VaNHeBgvd9V,ozShp68Cf7Ac,false,
false,false,LWdB1M7wXqeI,PNNCki5hlObg,false,
false,true,evkfmMOvP2Z6,80HECK0JBeMr,true,name
false,false,Z7EvrR6BKSID,lmslL3lAUcG8,false,
false,false,wGk6IJLtfR0W,xCvD8xO63tAU,false,
false,false,q2y0vNWkj4o1,tF5VusPSZ21u,false,
false,true,eQvweesIAIuy,M9EHtolyXPp3,true,name
false,false,y4SEafau45dF,mHnib2tq6PCs,false,
false,false,3AiP1qjN4yyw,QT97IV5yw3jV,false,
true,false,0EKsfgvqoLXT,1FYkcSajbabH,true,name
false,false,emwd6IbrGYps,VQoWLeid8vu0,false,
false,false,T29JoyeyCXzW,B2dnx1xHfMf9,false,
false,false,pfieiGfPeRJO,sC0EiZQ1sPx4,false,
false,true,G0kiEweVIEd8,rk3I3f819lsf,true,name
false,false,63TFPI5hEcMT,FnOnOsASUdbL,false,
false,false,ReecuvjCJmwN,DtP8vijOZxcu,false,
false,true,m9jWzdfZZlRw,FiyZwD4VwIfs,true,name
false,false,NT6caq46sgQD,0P3dTsS0XKf7,true,x
true,true,BLILCXSEiL7I,LpXd9UqhDEfZ,true,name
false,false,7P4xCXJrwrTM,eXRWdwm7PPtH,false,
false,false,ODd4sl9qAAd3,REOw5nk0NiJI,false,
true,false,gphXJuYsYPae,wwLcPovUMUEY,true,name
false,false,EPZdn8hAVbpv,2jRK9DVNoMYQ,false,
true,false,mHUgZXkM6YiA,8tqNBhFVqjxQ,false,
true,false,nTMjg7TxlIwC,JoWpUCjO8337,true,name
false,false,sGhz3xetr6Xq,tDaJjeo3qpAO,false,
false,false,sJoD4PBVmpae,wSERjgLJhUr7,false,
true,true,lUsB4PDGr1rC,gfvdmoB0qLvs,true,name
false,false,AvbuQgq5dQRF,aL1zuBFn0cYq,false,
false,false,0ey7Yyn8uFE4,WJfVq8vq1mMS,false,
true,true,8oU49q7xRCh4,yYKpWIHitXAD,true,name
false,false,1Z0ysL4nADEl,RjuJjpCXhH6Y,false,
false,false,gfIvvxYlA6Id,xfD779hMLoJp,false,
false,true,dXHS8OJxdfEU,kSLRN0DYyvwD,true,name
true,true,fNQ0YUDcpFRa,ku9ZBXFLe8pa,true,name
false,false,gKamQ4eJR8Sf,dAZL9DYBdOtR,false,
false,false,MDCgrqMOZw3m,verEhBc0RTpP,true,name
false,true,shWMu0Cv5xBq,aoIcCyigj35Q,false,instagram
true,true,Xez73q9EGhyl,tpVyWFNow6rF,true,name
false,true,XnaFyCVtsBEG,jM58zCQER8J5,true,name
false,false,5BotpcTTrKlN,K6U4bRTzS2ek,false,
false,false,ZRQV2pT6bOrf,vx72T6LqovZ1,false,
true,false,fJBOObwsxMVG,bPBeZejuTK6T,true,name
false,true,i9CalRPKJd9y,5mUMRydVxTWs,false,name
false,false,i3lm3KRSB704,oO8ZA4ZP7QrI,false,
false,true,KXxBMCwJZHlw,3uVIqzWfFpQK,true,name
false,true,UGZQ3JZtq1bL,5B08gTmwz8FL,true,name
false,true,bekPZCfi6CXC,pUyN3KKQv9Re,true,instagram
false,false,DzS2iHsHvY9a,Qt2Wv9lk9kIT,false,
false,false,yzNCveaCKrbW,gMaGBUbOFqcE,false,
false,false,kUYsaRvDBrlq,8uewJdV8N3p7,false,
false,false,U79JpENti8JE,C5ntwWKWQn0P,false,
false,false,njQhKivkdlJM,OwvDukxQC8P0,false,
false,false,6izQdNDjNsf7,MzwgHaFGOEDL,false,
false,true,Kkrs30eCn7jk,KILiE68b5e1p,true,name
false,false,uyMFNlh9SPtc,htuJs2cv0fGw,true,name
false,false,cM3t14g8zred,hg7Br8DwB44G,false,
true,false,KxrBOhUvetBA,FUkmoVADo6OV,false,name
true,true,8irgvvflradM,JXMiaeWQtUpW,true,name
true,true,KJMCHicCC3Yx,qsamHcxNHAk2,true,name
false,false,j87EQml6XbTI,VW7URZEbxmoE,false,
false,false,4R1MCtbY4Kha,K6jdi3dgYrlU,false,
false,false,hcn6WnNsxr4C,9xT3tczRREhC,false,
false,false,P7VfC68NXvdq,APnhGdqRTd0j,false,
true,false,aXAMEbcjki2L,TegJSt9T3JW2,true,name
false,false,ZNExgwiVxzCn,ClZqsaElcXBB,false,
true,true,4X7K6F3dk6Sl,soS0ZQz3bYDm,true,instagram
true,true,ddwZpc675yS9,Cx5KTB9cbO2J,true,name
true,false,2RBIYkhvHJ9a,aumKnR8om4wF,true,name
true,true,X5q5LyRuwFMS,hbeEf0OIgJht,true,name
false,false,BWfZhkKhCk0m,UK6tduFzPbX2,false,
false,false,q3VGc37RTLYU,JzgyUgBI6o3e,false,
false,true,WOkJ7m7ayZzy,A2MNA27iNZ4I,true,name
true,true,MaGdE0jewnHO,G4XmkcJAbeoO,true,name
false,false,B7WjlBqnE2I6,gK6qzKtwYqur,false,
false,true,JVv2wZKZPkPG,R6ZTCxvm3jkI,true,name
false,false,CdT5L6zxSvGo,clKmFtJO8nva,false,
false,false,zGYeYQbVkk9N,ESKXoEEJqEli,false,
false,false,xRvFM1eZPm37,SQpcM2P0TT4q,false,
false,false,BCDstNQzcqJE,I8c6PiZUAS6G,false,
false,true,iOA6SbajKRrM,ETRvFpdF66F1,false,
true,true,5m2xvPVbJlOb,ZlH61lF54pPk,true,name
false,true,8friLhMEzdDB,EAexRLSc1Aao,false,name
false,true,GYWz8X3HRkxa,WIrzXnmWL7Bs,true,name
false,false,8Trkim68GX3U,oiYQukd17E6Z,false,
false,true,ZE3YSXlnz5el,OsEeDGc8sph3,false,name
false,false,Kp4VVjFgiINN,yfgqRe4TKvjo,false,
false,false,nMLixbzUPBxd,ia9sU9EAefat,false,
true,false,weqGrloHCY4U,D1vyyP8v3H3r,true,instagram
false,false,biJ3dZ03XdB2,tFJrUzxk6zXC,false,
false,false,P529lNBr6Rhr,uf7S1Dl9VyN5,true,name
false,false,QXTNdmvGsbSS,JCUMwU16y4ra,false,
false,true,nbffjOaHK74r,Whzbyx7KyVDu,true,instagram
false,false,CX6sjTrzWEFM,jxlMqsCG23Vo,false,
false,true,gFQoRMdBz2Lh,EfS170GB3hXc,true,name
false,false,zujAXdzgVImK,7oczYwZx7cq0,false,
false,true,hwXnEijF7Cfe,nHiqzDrfa2Bd,true,instagram
false,true,YErjSVilCAs6,BoEOvKg8lqsn,true,name
true,false,BO28FRYKiLEo,w6UYtLiDCk9R,true,name
false,false,xYbQ5A1Vqxve,ZS3DYYm1sTPR,false,
false,false,ca83zyW4tZNI,VRPS6KFo4OGp,false,
false,false,cnFy1BkpHqKm,570R7gx8QSVL,false,
false,false,wAj9DPlSSOoA,FqxXfrIx2kAu,false,
false,true,vdQjEVKDv2f9,xOOznznc0EsM,true,name
false,false,Fhv0u71tRZK1,YEeSBU2YwGWl,false,
false,false,7DID7B6rcvfs,JEWhFRyrD2wF,false,
false,false,4HHooedFLDUE,f0KlT6EtxhHW,false,
false,true,bagpnhSOWy2B,zrisQdiNM2Bk,false,name
false,false,vMgic1OsW7kr,HM3rb74t0y2F,false,
false,true,DHZbP1kChuD7,B8f4a0sb8rKY,true,name
false,false,YRpbxXQ2PbPB,E7S84mETEPLx,false,
true,true,3svNqpI5UDTi,e8f73H3gQ4yS,true,name
false,false,DoICh95Cylds,4D9dkxWx16Ik,false,
true,false,Lvrfl12ITJVC,9kWaO9VwEpmw,true,name
true,true,2DN8O2dnHQI4,5C2QbLFczRAj,true,name
true,true,hzTQO1BNDbhE,aO6IU6U4WaRa,true,name
false,true,2Dsmkc2HVQ2Q,93Cgoy4zPPea,true,name
false,false,9qKrZLuUPFZz,ItFWvfr1eGqp,false,
true,true,GAdBuLkja9uB,JjG4IGd2rAiN,true,name
false,true,cblhxd0INsIN,CIQWFznX1QL3,true,name
false,true,0GUasAitE6Wy,X0uPTVskCuhu,false,name
false,true,yqHAZc00MYWn,06eloVV6hGQT,true,name
false,false,IrRhYghAlD5x,hR6qsxjslpy7,false,
false,false,9l6hksLPb4O6,1u1UxLwHT6Sy,false,
false,true,uT1Mb65gPw6N,tPtqhtua3931,true,name
false,true,AluXdIoIUrjO,gjpnIaZE2SdR,true,name
false,true,hdE21cUwjPxk,RRFxkHfWhPvw,true,name
false,false,fR0wHi93ZWw2,1hiKvD9kQSW2,false,
false,false,wxnwSbMaWLx2,CLfYyIFfpwoi,true,name
false,true,QHvaFEOnj6S1,G0CH3fXIqemX,true,name
false,false,VSfv5louy8fl,U6XyelgmjoSt,false,
false,false,F0CjN2sEGYaS,YViCY8nl7S9c,false,
false,true,Hs9LgCdV1J63,apJJ3Gy4oCXV,true,name
false,false,q54LtfZ5gJDM,8xWKyaNOhlyt,false,
false,false,xop04LKxVM6a,VxYjENjyKeWJ,false,
false,true,EUhJY2ssttWl,xs1xbQk8FBTJ,true,name
false,false,EZCHCv4zLJf1,5BcimVrPtiyn,false,
false,false,zF2sLANOhPUs,Tlx4tcG7tR7b,false,
false,false,rdbSvb3pmYHD,IJV7jcd5BhmO,false,
false,false,T1OH0JxFcZpG,KPWzKfVeuKJp,false,
true,true,oja3GkYIdtN9,q7seYsW9jjQt,true,name
false,false,tbPuWXfKk92N,OorQWFc5eM3o,false,
true,false,XQwjAB2JY6Y5,b8x0FKnn9d9J,true,name
false,false,D5Gldg8MzOph,zKAejhqZhUcR,false,
false,false,5nQJM2o5RumG,PTiqD7jYqVCA,false,
false,false,73TNU2pwY2ud,NSFH7j89RDhd,true,name
false,true,BWwMzKl4PADI,DlMnQ0BJJugR,true,name
false,false,D04ThOB5ELpj,POOS9zO8eKk0,false,
false,true,2S1op1wKgUES,RAwAIczzPLqT,true,instagram
false,false,VBQxY0J1gGW0,VRLIjKEULKGF,false,
false,false,tRWc6vPEuBgE,O4Al7sjflcom,false,
true,false,b1UETZz28rb5,bSkJuMJI82eY,true,name
true,false,DJI7vALrzOGQ,pErnr30CXY2Z,true,name
false,false,6BQeBdURIIOO,1SI4cq4ZXT8H,false,
true,true,bC3DU1tOZpfl,PAayKMxtQUav,true,name
false,true,11nVXLa1yUpH,MSToLGWxbSav,false,
false,false,dLR1injBWDkr,UeVJjKFRgbPG,false,
false,true,ihbypVY7Mx4k,6yy7rJkGoiuc,true,name
false,false,UKrve29boHet,RYR4th4YcXDT,false,
false,true,zOtdKae9LIV6,I285F4zKjSES,true,name
false,true,GfEaq72ZMzjl,lMoC5wDFvv3V,true,name
false,true,yxWlRttFzo9O,fqtSYD6O9R2r,true,x
false,true,yjvQJdHVZtyK,0ZZUj8finCoI,true,name
false,false,SNCWplwxroxl,tG4GYLQgBQ61,false,
true,false,P2QjJ7mCMoaJ,qclW0VfB2fyy,true,instagram
false,true,vX8uGzedOMkI,5EIL1SbQJzz8,false,name
false,false,YsQ8oi9HWvM2,DPtb4jViMIXF,true,instagram
false,false,kiyApbmZaVSJ,imOsfQ0BPwlE,false,
false,true,xxON8gPRyd6C,cctOXJkKoiae,false,name
false,false,mCH1z9Z0altK,omBOepqEfopC,false,
false,false,VruMxuN80JZe,XrlR6wILe9Or,true,name
false,true,h5omazuOXsT8,thPUaGqXCban,true,name
false,true,ytBqf0QOgNHT,BkQTkmIEvij5,true,name
false,false,NzfiXUEUyRxg,AF6UBtohu66w,false,
false,true,QpD7Gzb0jwpp,LVyNXLSJ5xSq,false,
false,false,VX8CDiKaKHLH,CfiJcbON97Dj,true,name
false,false,0KJ09evLM26m,PC6vAoKSMt0v,false,
false,true,AqLrG7ST4uXu,I7rERrPXjfYq,true,name
false,false,QkZxxtnz5QYH,WgWMqXOIcPLK,false,
false,false,0bxUd1Sgc8WE,P12nPWKmsa5l,false,
false,true,qVbVFJgvOvsq,9WlIEir0k5Y9,false,name
false,false,ePSZ98YmTMiN,Rs6ljfz2Gp6H,false,
true,true,rHfoeRbAxio2,OK3FgCpaThIZ,true,name
false,true,OFFZp0l4vB35,863cclmB8x8N,true,name
false,false,NOfPWgQrH7zP,VO0eCspk5Dh6,false,
false,true,jwIpgjFv585f,WkcF7d93O3Rt,true,name
false,false,MrIw4i6rXGSg,QJbcIFBazR03,false,
